session,wfz,b2_key,local_bytes,in_b2,b2_bytes,b2_uploaded_utc,error
AB_0032/2024-06-27/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-06-27\1\widefield.wfz,subjects/AB_0032/2024-06-27/1/widefield.wfz,85011481838,True,85011481838,2026-08-11T22:09:26+00:00,
ZYE_0057/2022-01-29/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0057\2022-01-29\1\widefield.wfz,subjects/ZYE_0057/2022-01-29/1/widefield.wfz,85772236511,True,85772236511,2026-08-11T01:19:30+00:00,
AB_0026/2024-03-13/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0026\2024-03-13\1\widefield.wfz,subjects/AB_0026/2024-03-13/1/widefield.wfz,83683699319,True,83683699319,2026-08-11T17:18:40+00:00,
AB_0032/2024-03-13/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-03-13\1\widefield.wfz,subjects/AB_0032/2024-03-13/1/widefield.wfz,83683699319,True,83683699319,2026-08-11T17:19:04+00:00,
AL_0033/2024-08-24/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-08-24\1\widefield.wfz,subjects/AL_0033/2024-08-24/1/widefield.wfz,75640273544,True,75640273544,2026-08-12T21:50:53+00:00,
AL_0039/2025-05-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-05-25\1\widefield.wfz,subjects/AL_0039/2025-05-25/1/widefield.wfz,79243746762,True,79243746762,2026-08-12T21:51:30+00:00,
ZYE_0009/2020-08-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0009\2020-08-16\1\widefield.wfz,subjects/ZYE_0009/2020-08-16/1/widefield.wfz,83117802873,True,83117802873,2026-08-10T23:37:57+00:00,
AL_0032/2024-05-15/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-05-15\1\widefield.wfz,subjects/AL_0032/2024-05-15/1/widefield.wfz,77942716370,True,77942716370,2026-08-12T12:41:55+00:00,
AL_0033/2025-02-24/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-02-24\2\widefield.wfz,subjects/AL_0033/2025-02-24/2/widefield.wfz,75587614645,True,75587614645,2026-08-13T07:28:49+00:00,
AL_0035/2025-04-27/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-04-27\1\widefield.wfz,subjects/AL_0035/2025-04-27/1/widefield.wfz,79917312819,True,79917312819,2026-08-12T21:52:09+00:00,
AL_0048/2026-07-21/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0048\2026-07-21\1\widefield.wfz,subjects/AL_0048/2026-07-21/1/widefield.wfz,73531455035,True,73531455035,2026-08-13T02:11:12+00:00,
AL_0033/2025-02-12/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-02-12\2\widefield.wfz,subjects/AL_0033/2025-02-12/2/widefield.wfz,75230804757,True,75230804757,2026-08-13T07:14:37+00:00,
AL_0035/2025-01-19/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-01-19\1\widefield.wfz,subjects/AL_0035/2025-01-19/1/widefield.wfz,83901202143,True,83901202143,2026-08-12T21:52:55+00:00,
ZYE_0085/2024-07-14/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-14\2\widefield.wfz,subjects/ZYE_0085/2024-07-14/2/widefield.wfz,77677631805,True,77677631805,2026-08-11T07:15:14+00:00,
FD_004/2025-11-17/1,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-11-17\1\widefield.wfz,subjects/FD_004/2025-11-17/1/widefield.wfz,43964377439,True,43964377439,2026-08-13T02:40:16+00:00,
ZYE_0052/2021-12-20/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0052\2021-12-20\1\widefield.wfz,subjects/ZYE_0052/2021-12-20/1/widefield.wfz,83527645002,True,83527645002,2026-08-11T01:03:06+00:00,
ZYE_0058/2022-03-11/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0058\2022-03-11\1\widefield.wfz,subjects/ZYE_0058/2022-03-11/1/widefield.wfz,85039488951,True,85039488951,2026-08-11T05:26:15+00:00,
AB_0032/2024-03-14/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-03-14\1\widefield.wfz,subjects/AB_0032/2024-03-14/1/widefield.wfz,80405867355,True,80405867355,2026-08-11T22:10:08+00:00,
AL_0032/2024-06-12/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-06-12\1\widefield.wfz,subjects/AL_0032/2024-06-12/1/widefield.wfz,74990806433,True,74990806433,2026-08-12T13:03:22+00:00,
AL_0034/2024-07-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-07-25\1\widefield.wfz,subjects/AL_0034/2024-07-25/1/widefield.wfz,78799730822,True,78799730822,2026-08-11T22:10:26+00:00,
AL_0039/2025-07-01/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-07-01\1\widefield.wfz,subjects/AL_0039/2025-07-01/1/widefield.wfz,72640159655,True,72640159655,2026-08-13T02:23:34+00:00,
AL_0039/2025-05-11/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-05-11\1\widefield.wfz,subjects/AL_0039/2025-05-11/1/widefield.wfz,80389751653,True,80389751653,2026-08-12T13:42:04+00:00,
AB_0032/2024-04-25/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-04-25\1\widefield.wfz,subjects/AB_0032/2024-04-25/1/widefield.wfz,77410504675,True,77410504675,2026-08-11T22:09:58+00:00,
ZYE_0059/2022-03-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0059\2022-03-16\1\widefield.wfz,subjects/ZYE_0059/2022-03-16/1/widefield.wfz,81966409414,True,81966409414,2026-08-11T04:42:11+00:00,
ZYE_0045/2021-09-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0045\2021-09-22\1\widefield.wfz,subjects/ZYE_0045/2021-09-22/1/widefield.wfz,80691064604,True,80691064604,2026-08-15T19:19:20+00:00,
AL_0033/2024-07-09/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-07-09\1\widefield.wfz,subjects/AL_0033/2024-07-09/1/widefield.wfz,75977832896,True,75977832896,2026-08-12T12:30:27+00:00,
AL_0038/2025-02-18/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0038\2025-02-18\1\widefield.wfz,subjects/AL_0038/2025-02-18/1/widefield.wfz,69272315337,True,69272315337,2026-08-12T13:00:16+00:00,
AB_0032/2024-04-15/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-04-15\1\widefield.wfz,subjects/AB_0032/2024-04-15/1/widefield.wfz,72994129787,True,72994129787,2026-08-11T22:10:35+00:00,
ZYE_0098/2025-07-26/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-07-26\1\widefield.wfz,subjects/ZYE_0098/2025-07-26/1/widefield.wfz,67212590763,True,67212590763,2026-08-11T06:27:01+00:00,
AL_0039/2025-07-05/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-07-05\2\widefield.wfz,subjects/AL_0039/2025-07-05/2/widefield.wfz,71769598696,True,71769598696,2026-08-13T02:29:09+00:00,
AB_0004/2021-03-30/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0004\2021-03-30\1\widefield.wfz,subjects/AB_0004/2021-03-30/1/widefield.wfz,85185484475,True,85185484475,2026-08-11T17:19:24+00:00,
AL_0035/2025-04-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-04-25\1\widefield.wfz,subjects/AL_0035/2025-04-25/1/widefield.wfz,74055122711,True,74055122711,2026-08-12T21:52:40+00:00,
AL_0035/2025-04-25/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-04-25\2\widefield.wfz,subjects/AL_0035/2025-04-25/2/widefield.wfz,74055122711,True,74055122711,2026-08-12T23:41:05+00:00,
AL_0033/2025-06-24/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-06-24\1\widefield.wfz,subjects/AL_0033/2025-06-24/1/widefield.wfz,70830783483,True,70830783483,2026-08-15T16:30:12+00:00,
AB_0032/2024-06-21/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0032\2024-06-21\1\widefield.wfz,subjects/AB_0032/2024-06-21/1/widefield.wfz,77986009498,True,77986009498,2026-08-11T22:10:09+00:00,
ZYE_0062/2022-03-29/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0062\2022-03-29\1\widefield.wfz,subjects/ZYE_0062/2022-03-29/1/widefield.wfz,79653686578,True,79653686578,2026-08-15T21:31:57+00:00,
AL_0035/2024-08-14/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2024-08-14\1\widefield.wfz,subjects/AL_0035/2024-08-14/1/widefield.wfz,75687580453,True,75687580453,2026-08-12T06:07:44+00:00,
ZYE_0091/2024-07-11/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-11\1\widefield.wfz,subjects/ZYE_0091/2024-07-11/1/widefield.wfz,72377416755,True,72377416755,2026-08-11T06:27:57+00:00,
AL_0039/2025-07-02/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-07-02\1\widefield.wfz,subjects/AL_0039/2025-07-02/1/widefield.wfz,70472290794,True,70472290794,2026-08-13T02:24:12+00:00,
FD_004/2025-11-14/4,\\sahale.biostr.washington.edu\data\Subjects\FD_004\2025-11-14\4\widefield.wfz,subjects/FD_004/2025-11-14/4/widefield.wfz,42165363056,True,42165363056,2026-08-13T02:51:31+00:00,
ZYE_0049/2021-12-02/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-02\1\widefield.wfz,subjects/ZYE_0049/2021-12-02/1/widefield.wfz,79520568350,True,79520568350,2026-08-15T20:19:36+00:00,
ZYE_0090/2024-08-12/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-08-12\1\widefield.wfz,subjects/ZYE_0090/2024-08-12/1/widefield.wfz,72312861447,True,72312861447,2026-08-11T07:21:54+00:00,
AL_0034/2024-09-19/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-09-19\2\widefield.wfz,subjects/AL_0034/2024-09-19/2/widefield.wfz,75069958172,True,75069958172,2026-08-12T21:52:42+00:00,
AL_0033/2025-03-05/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-05\1\widefield.wfz,subjects/AL_0033/2025-03-05/1/widefield.wfz,74619219130,True,74619219130,2026-08-13T08:36:50+00:00,
AL_0033/2024-08-30/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-08-30\2\widefield.wfz,subjects/AL_0033/2024-08-30/2/widefield.wfz,72453869885,True,72453869885,2026-08-12T21:52:37+00:00,
ZYE_0085/2024-07-11/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-11\1\widefield.wfz,subjects/ZYE_0085/2024-07-11/1/widefield.wfz,73161418469,True,73161418469,2026-08-16T08:43:23+00:00,
AL_0039/2025-06-27/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-06-27\1\widefield.wfz,subjects/AL_0039/2025-06-27/1/widefield.wfz,68429933719,True,68429933719,2026-08-13T02:23:13+00:00,
AL_0036/2024-12-19/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0036\2024-12-19\1\widefield.wfz,subjects/AL_0036/2024-12-19/1/widefield.wfz,77009653161,True,77009653161,2026-08-12T12:35:04+00:00,
AL_0033/2024-07-26/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-07-26\1\widefield.wfz,subjects/AL_0033/2024-07-26/1/widefield.wfz,71877214874,True,71877214874,2026-08-12T13:11:05+00:00,
AL_0034/2024-08-20/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0034\2024-08-20\1\widefield.wfz,subjects/AL_0034/2024-08-20/1/widefield.wfz,76461902411,True,76461902411,2026-08-12T12:54:50+00:00,
ZYE_0089/2024-07-09/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-07-09\1\widefield.wfz,subjects/ZYE_0089/2024-07-09/1/widefield.wfz,70658157871,True,70658157871,2026-08-16T10:20:18+00:00,
ZYE_0085/2024-07-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-10\1\widefield.wfz,subjects/ZYE_0085/2024-07-10/1/widefield.wfz,72064338440,True,72064338440,2026-08-16T08:40:17+00:00,
ZYE_0041/2021-09-03/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0041\2021-09-03\2\widefield.wfz,subjects/ZYE_0041/2021-09-03/2/widefield.wfz,74726288387,True,74726288387,2026-08-15T17:14:13+00:00,
ZYE_0088/2024-07-11/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-11\1\widefield.wfz,subjects/ZYE_0088/2024-07-11/1/widefield.wfz,73937138593,True,73937138593,2026-08-16T10:33:31+00:00,
ZYE_0085/2024-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-16\1\widefield.wfz,subjects/ZYE_0085/2024-07-16/1/widefield.wfz,72066814067,True,72066814067,2026-08-16T10:41:52+00:00,
ZYE_0046/2021-11-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-11-22\1\widefield.wfz,subjects/ZYE_0046/2021-11-22/1/widefield.wfz,77009828725,True,77009828725,2026-08-15T19:58:08+00:00,
ZYE_0062/2022-03-30/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0062\2022-03-30\1\widefield.wfz,subjects/ZYE_0062/2022-03-30/1/widefield.wfz,77671332655,True,77671332655,2026-08-15T22:10:13+00:00,
AL_0033/2025-08-05/4,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-05\4\widefield.wfz,subjects/AL_0033/2025-08-05/4/widefield.wfz,66762322481,True,66762322481,2026-08-15T16:31:40+00:00,
AL_0036/2025-01-16/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0036\2025-01-16\2\widefield.wfz,subjects/AL_0036/2025-01-16/2/widefield.wfz,72597134441,True,72597134441,2026-08-12T13:19:23+00:00,
AL_0033/2025-04-15/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-04-15\1\widefield.wfz,subjects/AL_0033/2025-04-15/1/widefield.wfz,69461410139,True,69461410139,2026-08-15T16:29:07+00:00,
AL_0033/2025-02-26/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-02-26\2\widefield.wfz,subjects/AL_0033/2025-02-26/2/widefield.wfz,69602838388,True,69602838388,2026-08-13T07:37:40+00:00,
AB_0005/2021-03-30/1,\\sahale.biostr.washington.edu\data\Subjects\AB_0005\2021-03-30\1\widefield.wfz,subjects/AB_0005/2021-03-30/1/widefield.wfz,77263434270,True,77263434270,2026-08-11T17:19:34+00:00,
AL_0033/2024-06-21/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2024-06-21\2\widefield.wfz,subjects/AL_0033/2024-06-21/2/widefield.wfz,70940782071,True,70940782071,2026-08-11T22:11:06+00:00,
ZYE_0067/2022-10-23/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0067\2022-10-23\2\widefield.wfz,subjects/ZYE_0067/2022-10-23/2/widefield.wfz,80222738252,True,80222738252,2026-08-15T22:50:34+00:00,
AL_0032/2024-04-19/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-04-19\2\widefield.wfz,subjects/AL_0032/2024-04-19/2/widefield.wfz,69248939984,True,69248939984,2026-08-11T22:10:59+00:00,
ZYE_0085/2024-07-23/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-23\1\widefield.wfz,subjects/ZYE_0085/2024-07-23/1/widefield.wfz,70615861708,True,70615861708,2026-08-16T14:09:28+00:00,
ZYE_0055/2022-01-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0055\2022-01-10\1\widefield.wfz,subjects/ZYE_0055/2022-01-10/1/widefield.wfz,78429963118,True,78429963118,2026-08-15T20:09:50+00:00,
ZYE_0091/2024-07-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-16\1\widefield.wfz,subjects/ZYE_0091/2024-07-16/1/widefield.wfz,68954230814,True,68954230814,2026-08-16T04:33:38+00:00,
AL_0035/2025-01-25/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0035\2025-01-25\1\widefield.wfz,subjects/AL_0035/2025-01-25/1/widefield.wfz,74476795122,True,74476795122,2026-08-12T21:53:42+00:00,
ZYE_0070/2023-01-16/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0070\2023-01-16\1\widefield.wfz,subjects/ZYE_0070/2023-01-16/1/widefield.wfz,74396371953,True,74396371953,2026-08-15T23:35:41+00:00,
ZYE_0043/2021-09-25/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0043\2021-09-25\1\widefield.wfz,subjects/ZYE_0043/2021-09-25/1/widefield.wfz,74829612861,True,74829612861,2026-08-15T19:19:32+00:00,
ZYE_0071/2023-01-17/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0071\2023-01-17\3\widefield.wfz,subjects/ZYE_0071/2023-01-17/3/widefield.wfz,72915105556,True,72915105556,2026-08-16T01:48:51+00:00,
ZYE_0066/2022-10-23/6,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0066\2022-10-23\6\widefield.wfz,subjects/ZYE_0066/2022-10-23/6/widefield.wfz,74457947832,True,74457947832,2026-08-16T00:08:53+00:00,
ZYE_0091/2024-07-17/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-17\2\widefield.wfz,subjects/ZYE_0091/2024-07-17/2/widefield.wfz,67859167746,True,67859167746,2026-08-16T06:54:37+00:00,
AL_0033/2025-03-28/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-03-28\3\widefield.wfz,subjects/AL_0033/2025-03-28/3/widefield.wfz,65635193902,True,65635193902,2026-08-13T10:46:22+00:00,
AL_0033/2025-08-04/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-04\1\widefield.wfz,subjects/AL_0033/2025-08-04/1/widefield.wfz,64191425947,True,64191425947,2026-08-15T16:30:37+00:00,
ZYE_0072/2023-01-22/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0072\2023-01-22\1\widefield.wfz,subjects/ZYE_0072/2023-01-22/1/widefield.wfz,66466635583,True,66466635583,2026-08-15T23:54:57+00:00,
FD_012/2026-04-23/1,\\sahale.biostr.washington.edu\data\Subjects\FD_012\2026-04-23\1\widefield.wfz,subjects/FD_012/2026-04-23/1/widefield.wfz,42991937505,True,42991937505,2026-08-13T08:03:31+00:00,
FD_012/2026-04-21/1,\\sahale.biostr.washington.edu\data\Subjects\FD_012\2026-04-21\1\widefield.wfz,subjects/FD_012/2026-04-21/1/widefield.wfz,43757735598,True,43757735598,2026-08-13T07:37:31+00:00,
FD_011/2026-03-03/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-03-03\1\widefield.wfz,subjects/FD_011/2026-03-03/1/widefield.wfz,44586924187,True,44586924187,2026-08-13T07:43:03+00:00,
FD_011/2026-04-13/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-04-13\1\widefield.wfz,subjects/FD_011/2026-04-13/1/widefield.wfz,39881150064,True,39881150064,2026-08-13T10:20:58+00:00,
FD_011/2026-03-02/2,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-03-02\2\widefield.wfz,subjects/FD_011/2026-03-02/2/widefield.wfz,49238370184,True,49238370184,2026-08-13T07:49:06+00:00,
FD_011/2026-02-25/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-02-25\1\widefield.wfz,subjects/FD_011/2026-02-25/1/widefield.wfz,51404634215,True,51404634215,2026-08-13T07:20:22+00:00,
FD_011/2026-02-28/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-02-28\1\widefield.wfz,subjects/FD_011/2026-02-28/1/widefield.wfz,53028007662,True,53028007662,2026-08-13T07:32:44+00:00,
AL_0038/2025-05-02/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0038\2025-05-02\1\widefield.wfz,subjects/AL_0038/2025-05-02/1/widefield.wfz,56232822204,True,56232822204,2026-08-12T13:37:20+00:00,
FD_011/2026-04-06/1,\\sahale.biostr.washington.edu\data\Subjects\FD_011\2026-04-06\1\widefield.wfz,subjects/FD_011/2026-04-06/1/widefield.wfz,39814009609,True,39814009609,2026-08-13T09:54:56+00:00,
ZYE_0053/2021-12-19/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0053\2021-12-19\2\widefield.wfz,subjects/ZYE_0053/2021-12-19/2/widefield.wfz,75632310897,True,75632310897,2026-08-15T19:45:44+00:00,
AL_0041/2026-04-16/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0041\2026-04-16\1\widefield.wfz,subjects/AL_0041/2026-04-16/1/widefield.wfz,61672924287,True,61672924287,2026-08-13T05:47:28+00:00,
AL_0032/2024-04-27/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-04-27\1\widefield.wfz,subjects/AL_0032/2024-04-27/1/widefield.wfz,67403461757,True,67403461757,2026-08-11T22:10:37+00:00,
ZYE_0078/2024-07-23/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0078\2024-07-23\1\widefield.wfz,subjects/ZYE_0078/2024-07-23/1/widefield.wfz,64670861250,True,64670861250,2026-08-16T07:16:48+00:00,
ZYE_0094/2025-07-18/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0094\2025-07-18\1\widefield.wfz,subjects/ZYE_0094/2025-07-18/1/widefield.wfz,60079077564,True,60079077564,2026-08-16T03:02:45+00:00,
ZYE_0091/2024-07-15/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-15\1\widefield.wfz,subjects/ZYE_0091/2024-07-15/1/widefield.wfz,66864336914,True,66864336914,2026-08-16T03:51:27+00:00,
ZYE_0091/2024-07-14/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-14\3\widefield.wfz,subjects/ZYE_0091/2024-07-14/3/widefield.wfz,66981034703,True,66981034703,2026-08-16T03:58:24+00:00,
AL_0033/2025-01-28/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-01-28\1\widefield.wfz,subjects/AL_0033/2025-01-28/1/widefield.wfz,67466248948,True,67466248948,2026-08-13T02:45:27+00:00,
ZYE_0046/2021-12-01/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0046\2021-12-01\1\widefield.wfz,subjects/ZYE_0046/2021-12-01/1/widefield.wfz,71585416882,True,71585416882,2026-08-15T22:35:51+00:00,
ZYE_0043/2021-09-26/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0043\2021-09-26\1\widefield.wfz,subjects/ZYE_0043/2021-09-26/1/widefield.wfz,73766907534,True,73766907534,2026-08-15T19:32:39+00:00,
ZYE_0089/2024-07-12/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0089\2024-07-12\2\widefield.wfz,subjects/ZYE_0089/2024-07-12/2/widefield.wfz,65573530499,True,65573530499,2026-08-16T11:22:38+00:00,
AL_0036/2024-12-13/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0036\2024-12-13\1\widefield.wfz,subjects/AL_0036/2024-12-13/1/widefield.wfz,69916612621,True,69916612621,2026-08-12T06:23:45+00:00,
ZYE_0090/2024-07-17/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2024-07-17\1\widefield.wfz,subjects/ZYE_0090/2024-07-17/1/widefield.wfz,65759464761,True,65759464761,2026-08-16T03:35:46+00:00,
ZYE_0031/2021-09-30/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0031\2021-09-30\2\widefield.wfz,subjects/ZYE_0031/2021-09-30/2/widefield.wfz,72158155822,True,72158155822,2026-08-15T19:30:18+00:00,
ZYE_0085/2024-07-08/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-08\1\widefield.wfz,subjects/ZYE_0085/2024-07-08/1/widefield.wfz,65886240006,True,65886240006,2026-08-16T08:11:03+00:00,
ZYE_0085/2024-07-27/3,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-27\3\widefield.wfz,subjects/ZYE_0085/2024-07-27/3/widefield.wfz,67217057253,True,67217057253,2026-08-16T14:43:00+00:00,
ZYE_0091/2024-07-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0091\2024-07-10\1\widefield.wfz,subjects/ZYE_0091/2024-07-10/1/widefield.wfz,64646968967,True,64646968967,2026-08-16T03:25:32+00:00,
AL_0045/2026-01-29/2,\\sahale.biostr.washington.edu\data\Subjects\AL_0045\2026-01-29\2\widefield.wfz,subjects/AL_0045/2026-01-29/2/widefield.wfz,57631731203,True,57631731203,2026-08-14T05:14:35+00:00,
ZYE_0088/2024-07-09/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0088\2024-07-09\1\widefield.wfz,subjects/ZYE_0088/2024-07-09/1/widefield.wfz,67216688378,True,67216688378,2026-08-16T09:46:37+00:00,
ZYE_0038/2021-09-01/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0038\2021-09-01\1\widefield.wfz,subjects/ZYE_0038/2021-09-01/1/widefield.wfz,71487607045,True,71487607045,2026-08-15T16:55:51+00:00,
AL_0023/2023-08-24/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-08-24\1\widefield.wfz,subjects/AL_0023/2023-08-24/1/widefield.wfz,69923786543,True,69923786543,2026-08-14T05:16:28+00:00,
ZYE_0009/2020-09-10/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0009\2020-09-10\1\widefield.wfz,subjects/ZYE_0009/2020-09-10/1/widefield.wfz,70317436648,True,70317436648,2026-08-15T16:50:36+00:00,
AL_0032/2024-04-14/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0032\2024-04-14\1\widefield.wfz,subjects/AL_0032/2024-04-14/1/widefield.wfz,67990951969,True,67990951969,2026-08-14T05:15:59+00:00,
ZYE_0085/2024-07-28/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0085\2024-07-28\1\widefield.wfz,subjects/ZYE_0085/2024-07-28/1/widefield.wfz,66558793836,True,66558793836,2026-08-16T14:41:50+00:00,
AL_0023/2023-08-23/3,\\sahale.biostr.washington.edu\data\Subjects\AL_0023\2023-08-23\3\widefield.wfz,subjects/AL_0023/2023-08-23/3/widefield.wfz,68857642098,True,68857642098,2026-08-14T05:15:21+00:00,
ZYE_0009/2020-08-31/1,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0009\2020-08-31\1\widefield.wfz,subjects/ZYE_0009/2020-08-31/1/widefield.wfz,69339145933,True,69339145933,2026-08-15T16:32:32+00:00,
AL_0014/2022-08-17/1,\\sahale.biostr.washington.edu\data\Subjects\AL_0014\2022-08-17\1\widefield.wfz,subjects/AL_0014/2022-08-17/1/widefield.wfz,60480065463,True,60480065463,2026-08-14T05:15:42+00:00,
ZYE_0090/2025-05-02/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0090\2025-05-02\2\widefield.wfz,subjects/ZYE_0090/2025-05-02/2/widefield.wfz,65333631964,True,65333631964,2026-08-16T15:37:16+00:00,
ZYE_0062/2022-03-31/2,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0062\2022-03-31\2\widefield.wfz,subjects/ZYE_0062/2022-03-31/2/widefield.wfz,71096018802,True,71096018802,2026-08-15T22:41:20+00:00,
